HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USMichiganOgemaw,Michigan,Ogemaw,2021-03-04 20:52:09.306890,2021-03-04 00:00:00.000000,9.228591916258992,11.654932709992735,14.04271105282
