HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USKansasSumner,Kansas,Sumner,2021-05-09 13:26:39.687367,2021-05-09 00:00:00.000000,4.2567425073873,5.463486079121772,7.2536515519380576
