HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USMinnesotaMower,Minnesota,Mower,2021-02-22 23:01:38.424665,2021-02-22 00:00:00.000000,67.01547122615706,80.0887622183013,92.7650036258127
