HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USMinnesotaPipestone,Minnesota,Pipestone,2021-03-04 20:08:35.516906,2021-03-04 00:00:00.000000,5.128125385054857,6.104386047753168,7.165529954389904
