FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
0,3561,CanadaOntarioSudbury,Ontario,Sudbury,2021-08-20 04:16:10.501527,2021-08-20 00:00:00.000000,2:49:26.506020,0,40,100,0.13517747,0.23719651,0.49652248,273,480,1006,148,245,518,0.07343890,0.12091806,0.25593893,0.38063540,0.66985936,1.00609151
