HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USNorthCarolinaSampson,North Carolina,Sampson,2021-05-09 08:21:20.059175,2021-05-09 00:00:00.000000,76.17095184967624,85.23017920510179,92.04906042021032
