HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USMissouriMacon,Missouri,Macon,2021-02-17 10:47:50.942841,2021-02-17 00:00:00.000000,72.77195537622684,84.7068921883623,94.21979098259838
