HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USSouthDakotaGrant,South Dakota,Grant,2021-02-22 18:52:22.885647,2021-02-22 00:00:00.000000,4.093729224442138,4.640740657751164,5.2588682533688615
