HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
2403,CanadaQuebecCapitale-Nationale,Quebec,Capitale-Nationale,2021-03-10 03:52:33.265858,2021-03-10 00:00:00.000000,3.5716888797023807,7.54107870492732,13.640905884535263
