HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USMontanaLewisandClark,Montana,Lewis and Clark,2021-02-22 22:16:43.119920,2021-02-22 00:00:00.000000,6.811106539868786,7.823386035475139,8.77124768104749
