HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USAlabamaWashington,Alabama,Washington,2021-02-23 04:33:00.770644,2021-02-23 00:00:00.000000,4.325657681583439,5.622047255642114,6.945760529986356
