HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USMissouriHenry,Missouri,Henry,2021-05-09 09:20:55.017339,2021-05-09 00:00:00.000000,3.9200571896930736,4.257249235133003,4.7505368560450805
