HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USWyomingConverse,Wyoming,Converse,2021-03-04 15:01:50.599023,2021-03-04 00:00:00.000000,6.498540426822506,8.174088495316909,9.592404762019509
