HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USTennesseeTipton,Tennessee,Tipton,2021-05-09 05:48:47.179962,2021-05-09 00:00:00.000000,55.288251601050874,69.68972559990321,77.62941086746387
