HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USIowaWinneshiek,Iowa,Winneshiek,2021-05-09 12:15:33.504704,2021-05-09 00:00:00.000000,5.435514350551832,6.182965065041493,6.894514106948305
