HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USNebraskaThurston,Nebraska,Thurston,2021-02-17 09:34:55.520610,2021-02-17 00:00:00.000000,84.44610745089972,94.88265579408886,101.72839997596896
