HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USNewYorkJefferson,New York,Jefferson,2021-02-10 06:49:17.673807,2021-02-10 00:00:00.000000,2947.4636140615426,5301.392346634823,6713.207071258992
