HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
1204,CanadaNovaScotiaZone4-Central,Nova Scotia,Zone 4 - Central,2021-02-13 23:24:01.232152,2021-02-13 00:00:00.000000,8.665672028991292,12.763002774004857,15.325588747201955
