HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USMassachusettsBarnstable,Massachusetts,Barnstable,2021-03-04 21:03:15.387811,2021-03-04 00:00:00.000000,3.8857620836138405,4.4242807200240755,5.633026018986198
