HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USArkansasRandolph,Arkansas,Randolph,2021-03-05 00:15:03.920523,2021-03-05 00:00:00.000000,62.51771609234564,70.95430799982537,79.72622918641851
