HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USIndianaPulaski,Indiana,Pulaski,2021-02-23 01:46:10.949110,2021-02-23 00:00:00.000000,65.87948027337178,83.46475669808356,98.45726894979185
