HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USNorthCarolinaGranville,North Carolina,Granville,2021-02-22 20:54:26.643407,2021-02-22 00:00:00.000000,4.382094267519408,7.013362648123158,9.13433339051391
