HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USNorthCarolinaStanly,North Carolina,Stanly,2021-02-10 05:53:13.571356,2021-02-10 00:00:00.000000,8149.428347523488,8983.276212590652,9591.064487633394
