HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USVirginiaRockbridge,Virginia,Rockbridge,2021-03-04 15:43:06.780686,2021-03-04 00:00:00.000000,67.16361476839953,85.57081364654769,95.68293128015404
