HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USVirginiaGrayson,Virginia,Grayson,2021-02-22 17:34:57.447658,2021-02-22 00:00:00.000000,62.17886309999656,89.64072782778,96.39094523501795
