FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
37087,0,USNorthCarolinaHaywood,North Carolina,Haywood,2021-10-14 10:49:42.346782,2021-10-14 00:00:00.000000,1:42:44.120078,0,40,100,1.94396081,2.83010038,4.34526239,1211,1763,2707,702,1055,1775,1.12752275,1.69413167,2.84991847,0.68666942,1.29655796,3.15228287
