HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
592,CanadaBCInterior,BC,Interior,2021-02-24 22:41:46.033241,2021-02-24 00:00:00.000000,8.785045298053197,9.085535534013921,9.48413554281876
