HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USCaliforniaVentura,California,Ventura,2021-02-23 04:23:41.965687,2021-02-23 00:00:00.000000,7.0448858016624465,9.426563783721345,10.537638769741465
