HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USGeorgiaWhitfield,Georgia,Whitfield,2021-02-10 12:11:41.453381,2021-02-10 00:00:00.000000,8140.140773800338,9228.452626893932,9627.50651094918
