HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USOhioAthens,Ohio,Athens,2021-02-10 05:49:56.823158,2021-02-10 00:00:00.000000,6063.212592363082,7048.81024640311,8208.772058738528
