HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USMichiganGrandTraverse,Michigan,Grand Traverse,2021-02-22 23:35:54.722851,2021-02-22 00:00:00.000000,66.80500574689476,77.15873684836947,88.07100519499033
