HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USPennsylvaniaDauphin,Pennsylvania,Dauphin,2021-05-09 07:33:26.144496,2021-05-09 00:00:00.000000,4.074717403554767,6.405972000526223,8.330729852421287
