HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
3575,CanadaOntarioSouthwestern,Ontario,Southwestern,2021-03-10 03:47:20.317645,2021-03-10 00:00:00.000000,9.403456477225479,12.7250714790303,15.32988637666093
