HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,Estonia,,,2021-05-09 05:09:16.513800,2021-05-09 00:00:00.000000,48.776264215070086,60.738542922957464,77.21585522661441
