FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
47093,0,USTennesseeKnox,Tennessee,Knox,2021-12-08 16:07:11.422845,2021-12-08 00:00:00.000000,3:04:59.956801,4,40,100,0.14663096,0.41952716,1.15428116,689,1973,5428,566,1425,3730,0.12049250,0.30318498,0.79314107,0.60023148,1.51930473,3.35798565
