FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
0,0,UnitedKingdomIsleofMan,Isle of Man,,2021-01-29 15:10:54.298689,2021-01-29 00:00:00.000000,0:47:32.485452,0,40,100,0.05003890,0.13571866,0.37618202,42,115,319,26,75,198,0.03107982,0.08859878,0.23394334,0.13068735,0.19905626,0.33655903
