HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USKansasWichita,Kansas,Wichita,2021-02-17 13:49:20.758307,2021-02-17 00:00:00.000000,100.62877160482444,115.2322385951027,123.5146278269043
