HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USTennesseeSequatchie,Tennessee,Sequatchie,2021-05-09 05:19:26.975827,2021-05-09 00:00:00.000000,5.22775666661697,6.3382067620136056,7.313948003019554
