HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USMinnesotaLincoln,Minnesota,Lincoln,2021-05-09 10:13:16.131091,2021-05-09 00:00:00.000000,4.215031894263864,5.846559707205591,8.009557071914369
