HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USMissouriMississippi,Missouri,Mississippi,2021-02-10 07:27:41.204157,2021-02-10 00:00:00.000000,5110.158891322885,7829.77190004419,10044.191749325477
