HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USPennsylvaniaLuzerne,Pennsylvania,Luzerne,2021-05-09 08:52:49.333853,2021-05-09 00:00:00.000000,48.90423816891454,73.01615256544943,83.23902807122826
