FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
0,0,Vietnam,,,2021-11-15 17:10:31.900106,2021-11-15 00:00:00.000000,4:28:22.265866,0,40,100,0.28271856,0.31012139,0.33494646,275194,301867,326032,148658,163083,175999,0.15272320,0.16754209,0.18081213,1.07301196,2.27757897,3.93706352
