HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USSouthCarolinaMarion,South Carolina,Marion,2021-02-17 06:22:13.687565,2021-02-17 00:00:00.000000,65.11535703784183,82.39490759646313,94.8568596928375
