HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USKansasSeward,Kansas,Seward,2021-05-09 12:12:02.427441,2021-05-09 00:00:00.000000,89.23743324279509,92.92927180072112,96.66376737908024
