HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
1202,CanadaNovaScotiaZone2-Northern,Nova Scotia,Zone 2 - Northern,2021-03-08 19:43:45.718536,2021-03-08 00:00:00.000000,0.507998060601563,0.6045276636782039,0.7281872434828899
