FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
2170,0,USAlaskaMatanuska-Susitna,Alaska,Matanuska-Susitna,2021-09-16 13:02:53.202038,2021-09-16 00:00:00.000000,2:17:27.135224,0,40,100,5.48300513,7.00171831,9.17171855,5939,7584,9934,3682,4871,6366,3.39947765,4.49780015,5.87760254,0.76571287,1.39426071,3.80484412
