FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
0,0,Iran,,,2021-12-08 07:11:10.020641,2021-12-08 00:00:00.000000,3:17:10.528313,64,40,100,0.23103906,0.28918889,0.39706644,194056,242898,333507,113813,121323,134501,0.13550358,0.14444427,0.16013441,1.68289909,3.02145341,4.45551808
