HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USNebraskaYork,Nebraska,York,2021-02-22 21:29:20.537453,2021-02-22 00:00:00.000000,78.05181193170642,87.82613242906,93.02793478920765
