HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USMichiganSt.Clair,Michigan,St. Clair,2021-02-23 00:26:25.434937,2021-02-23 00:00:00.000000,5.131988192037646,8.663124758224026,10.641205577527803
