HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USIndianaMarshall,Indiana,Marshall,2021-02-17 15:25:17.025921,2021-02-17 00:00:00.000000,69.11441357050911,85.81760095994122,94.38217261207491
