HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
591,CanadaBCFraser,BC,Fraser,2021-02-23 06:09:28.166116,2021-02-23 00:00:00.000000,31.192106172428414,66.64071425760747,69.26578007227602
