HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USTexasGaines,Texas,Gaines,2021-02-22 18:57:13.216071,2021-02-22 00:00:00.000000,5.80655429040569,6.844883478062825,8.10883857271337
