HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USNorthDakotaDickey,North Dakota,Dickey,2021-03-04 18:20:20.323445,2021-03-04 00:00:00.000000,3.984720280790653,4.296821639672116,4.739731558171212
