HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USSouthCarolinaKershaw,South Carolina,Kershaw,2021-02-17 06:30:54.778480,2021-02-17 00:00:00.000000,48.60416455002053,63.326269038820364,82.88854273164047
