FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
<<<<<<< HEAD
0,0,Angola,,,2021-08-07 06:13:13.778509,2021-08-07 00:00:00.000000,4:16:56.181680,0,40,100,0.04567528,0.06775533,0.10509228,15011,22268,34539,7867,12293,20820,0.02393693,0.03740349,0.06334919,0.11997339,0.23139347,0.35670049
=======
0,0,Angola,,,2021-07-21 05:07:23.961503,2021-07-21 00:00:00.000000,3:18:32.470622,0,40,100,0.04647791,0.06657958,0.10182689,15275,21882,33466,7491,12007,17148,0.02279307,0.03653315,0.05217612,0.14521041,0.26664148,0.45432311
>>>>>>> 73f49375a508e71b2c40c35408c56573bf8ffcc8
