HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USNebraskaGreeley,Nebraska,Greeley,2021-05-09 08:25:24.440006,2021-05-09 00:00:00.000000,6.194131514252719,7.714601177614904,9.798216560813362
