FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
27127,0,USMinnesotaRedwood,Minnesota,Redwood,2021-12-12 08:05:03.230938,2021-12-12 00:00:00.000000,3:06:25.857486,0,40,100,1.63250892,2.58633612,3.53060838,247,392,535,168,262,348,1.10992184,1.73284030,2.29769078,0.64148385,1.47318031,3.21632919
