HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USConnecticutNewLondon,Connecticut,New London,2021-02-23 03:46:05.724769,2021-02-23 00:00:00.000000,4.755895733417594,8.235617811360472,10.753821722771104
