FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
13069,0,USGeorgiaCoffee,Georgia,Coffee,2021-09-29 19:37:10.099841,2021-09-29 00:00:00.000000,2:11:01.395033,0,40,100,1.51088130,2.71024243,4.05383565,653,1172,1754,519,910,1456,1.20087324,2.10401327,3.36630199,0.43331408,0.91743372,2.46517002
