HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USGeorgiaPeach,Georgia,Peach,2021-02-23 03:45:55.914204,2021-02-23 00:00:00.000000,4.549145889624649,6.326849707550244,7.721448870003215
