HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USIndianaLaPorte,Indiana,LaPorte,2021-03-04 22:43:15.171334,2021-03-04 00:00:00.000000,4.5670421582333445,7.431047425102006,9.164593743715045
