HR_UID,nameid,province,region,analysisTime,dates,cuminf_025,cuminf_50,cuminf_975
0,USGeorgiaDade,Georgia,Dade,2021-02-17 17:04:33.203885,2021-02-17 00:00:00.000000,66.98003267156352,86.48000602418185,97.404855331763
