HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USNorthCarolinaMadison,North Carolina,Madison,2021-02-22 20:48:46.997892,2021-02-22 00:00:00.000000,8.93599705082196,10.62199493830251,12.515769378709534
