HR_UID,nameid,province,region,analysisTime,dates,underasc_025,underasc_50,underasc_975
0,USSouthCarolinaBamberg,South Carolina,Bamberg,2021-03-04 17:25:30.189339,2021-03-04 00:00:00.000000,5.976163834263704,7.055922211432187,7.845872325312015
